DevID,B,C,nthvalue,1,2,3,4
 [03],[00],[00],67,[e9],[45],[56],[38]
 [01],[00],[00],45,[14],[45],[af],[41]
 [02],[00],[00],22,[62],[03],[c4],[cd]
 [03],[00],[00],68,[e9],[45],[56],[38]
 [01],[00],[00],46,[14],[45],[af],[41]
 [02],[00],[00],23,[62],[04],[c4],[cd]
 [03],[00],[00],69,[e8],[45],[56],[38]
 [01],[00],[00],47,[14],[45],[af],[41]
 [02],[00],[00],24,[62],[04],[c3],[cd]
 [03],[00],[00],70,[e8],[45],[56],[38]
 [01],[00],[00],48,[15],[45],[b0],[41]
 [03],[00],[00],71,[e8],[45],[56],[38]
 [01],[00],[00],49,[14],[45],[b0],[42]
 [02],[00],[00],26,[61],[04],[c3],[cd]
 [03],[00],[00],72,[e8],[45],[56],[38]
 [02],[00],[00],27,[61],[04],[c2],[cc]
 [03],[00],[00],73,[e8],[45],[56],[38]
 [01],[FF],,50,[00],[00],[00],[00]
 [01],[00],[00],51,[14],[45],[b0],[42]
 [02],[00],[00],28,[61],[04],[c2],[cc]
 [03],[00],[00],74,[e8],[45],[56],[39]
 [01],[00],[00],52,[14],[45],[af],[41]
 [03],[00],[00],75,[e8],[45],[56],[39]
 [02],[00],[00],29,[61],[03],[c3],[cc]
 [02],[00],[00],30,[61],[03],[c3],[cc]
 [03],[00],[00],76,[e8],[45],[56],[39]
 [01],[FF],,53,[00],[00],[00],[00]
 [01],[00],[00],54,[14],[45],[af],[41]
 [02],[00],[00],31,[62],[03],[c3],[cc]
 [03],[00],[00],77,[e8],[45],[56],[39]
 [01],[00],[00],55,[14],[45],[af],[41]
 [02],[00],[00],32,[62],[03],[c3],[cc]
 [03],[00],[00],78,[e8],[45],[56],[39]
 [01],[00],[00],56,[14],[45],[af],[41]
 [03],[00],[00],79,[e8],[45],[56],[39]
 [02],[00],[00],33,[62],[03],[c4],[cc]
 [01],[00],[00],57,[14],[45],[af],[41]
 [03],[00],[00],80,[e8],[45],[56],[39]
 [01],[00],[00],58,[14],[45],[af],[41]
 [02],[00],[00],35,[62],[03],[c4],[cd]
 [03],[00],[00],81,[e8],[45],[56],[39]
 [01],[00],[00],59,[14],[45],[af],[41]
 [03],[00],[00],82,[e8],[44],[56],[39]
 [01],[00],[00],60,[14],[45],[af],[41]
 [02],[00],[00],36,[62],[03],[c4],[cc]
 [03],[00],[00],83,[e8],[44],[56],[39]
 [02],[00],[00],37,[63],[03],[c4],[cd]
 [01],[00],[00],61,[15],[45],[af],[41]
 [02],[00],[00],38,[63],[03],[c5],[cd]
 [02],[00],[00],39,[63],[03],[c5],[cd]
 [03],[00],[00],85,[e8],[44],[56],[39]
 [01],[FF],,62,[00],[00],[00],[00]
 [01],[00],[00],63,[14],[45],[af],[41]
 [03],[00],[00],86,[e8],[44],[56],[39]
 [02],[00],[00],40,[63],[04],[c5],[cd]
 [03],[00],[00],87,[e8],[44],[56],[39]
 [01],[00],[00],64,[14],[45],[af],[41]
 [02],[00],[00],41,[63],[04],[c5],[cd]
 [03],[00],[00],88,[e8],[45],[56],[39]
 [01],[00],[00],65,[14],[45],[af],[41]
 [02],[00],[00],42,[63],[04],[c5],[cd]
 [01],[00],[00],66,[14],[45],[af],[41]
 [03],[00],[00],89,[e8],[45],[56],[39]
 [01],[00],[00],67,[15],[45],[af],[41]
 [02],[00],[00],43,[63],[04],[c5],[cd]
 [03],[00],[00],90,[e8],[45],[56],[39]
 [02],[00],[00],44,[63],[03],[c5],[cd]
 [01],[00],[00],68,[14],[45],[af],[41]
 [02],[00],[00],45,[63],[03],[c5],[cc]
 [03],[00],[00],92,[e8],[45],[56],[39]
 [01],[00],[00],69,[14],[45],[af],[41]
 [02],[00],[00],46,[63],[03],[c4],[cd]
 [01],[00],[00],70,[14],[45],[af],[41]
 [03],[00],[00],93,[e8],[45],[56],[39]
 [01],[00],[00],71,[15],[45],[af],[41]
 [02],[00],[00],47,[62],[04],[c4],[cc]
 [03],[00],[00],94,[e8],[45],[56],[39]
 [02],[00],[00],48,[62],[04],[c4],[cc]
 [03],[00],[00],95,[e8],[45],[56],[39]
 [01],[00],[00],72,[15],[45],[af],[41]
 [02],[00],[00],49,[62],[04],[c4],[cc]
 [03],[00],[00],96,[e8],[45],[56],[38]
 [01],[00],[00],73,[15],[45],[af],[41]
 [03],[00],[00],97,[e8],[45],[56],[39]
 [01],[00],[00],74,[15],[44],[af],[41]
 [02],[00],[00],50,[62],[04],[c3],[cc]
 [01],[00],[00],75,[15],[45],[af],[41]
 [02],[00],[00],51,[61],[04],[c3],[cc]
 [02],[00],[00],52,[61],[04],[c3],[cc]
 [03],[00],[00],99,[e8],[45],[56],[39]
 [01],[00],[00],76,[15],[45],[af],[41]
 [02],[00],[00],53,[61],[04],[c3],[cc]
 [03],[00],[00],100,[e8],[45],[56],[39]
 [01],[00],[00],77,[15],[44],[af],[41]
 [03],[00],[00],101,[e8],[45],[56],[39]
 [01],[00],[00],78,[15],[44],[af],[42]
 [02],[00],[00],54,[61],[04],[c2],[cc]
 [01],[00],[00],79,[15],[44],[af],[41]
 [02],[00],[00],55,[61],[04],[c2],[cc]
 [03],[00],[00],102,[e8],[45],[56],[39]
 [03],[00],[00],103,[e8],[45],[56],[38]
 [01],[00],[00],80,[15],[44],[af],[41]
 [03],[00],[00],104,[e8],[45],[56],[38]
 [01],[00],[00],81,[15],[44],[af],[41]
 [03],[00],[00],105,[e8],[45],[56],[38]
 [01],[00],[00],82,[15],[44],[af],[41]
 [01],[00],[00],83,[15],[44],[af],[41]
 [02],[00],[00],59,[62],[03],[c4],[cc]
 [02],[00],[00],60,[62],[03],[c4],[cc]
 [03],[00],[00],107,[e8],[45],[56],[38]
 [01],[00],[00],84,[14],[45],[af],[41]
 [01],[00],[00],85,[15],[44],[af],[41]
 [02],[00],[00],61,[62],[03],[c4],[cc]
 [03],[00],[00],109,[e8],[45],[56],[39]
 [01],[00],[00],86,[15],[44],[af],[41]
 [02],[00],[00],62,[62],[03],[c5],[cc]
 [01],[00],[00],87,[15],[45],[af],[41]
 [02],[00],[00],63,[63],[03],[c5],[cc]
 [03],[00],[00],110,[e8],[45],[56],[39]
 [03],[00],[00],111,[e8],[45],[56],[39]
 [01],[00],[00],88,[15],[45],[af],[41]
 [03],[00],[00],112,[e8],[45],[56],[39]
 [01],[00],[00],89,[15],[45],[af],[41]
 [02],[00],[00],65,[63],[03],[c5],[cc]
 [03],[00],[00],113,[e8],[45],[56],[39]
 [01],[00],[00],90,[15],[45],[af],[41]
 [03],[00],[00],114,[e8],[45],[56],[39]
 [02],[00],[00],67,[63],[03],[c5],[cc]
 [01],[00],[00],91,[15],[45],[af],[41]
 [03],[00],[00],115,[e8],[45],[56],[39]
 [01],[00],[00],92,[15],[45],[af],[41]
 [02],[00],[00],68,[62],[03],[c5],[cc]
 [03],[00],[00],116,[e8],[45],[56],[39]
 [01],[00],[00],93,[15],[45],[af],[41]
 [02],[00],[00],69,[62],[03],[c4],[cc]
 [01],[00],[00],94,[15],[45],[af],[41]
 [02],[00],[00],70,[62],[03],[c4],[cc]
 [03],[00],[00],118,[e8],[45],[56],[38]
 [01],[00],[00],95,[15],[45],[af],[41]
 [02],[00],[00],71,[62],[03],[c4],[cc]
 [03],[00],[00],119,[e8],[45],[56],[38]
 [01],[00],[00],96,[15],[45],[af],[41]
 [02],[00],[00],72,[62],[04],[c3],[cc]
 [03],[00],[00],120,[e8],[45],[56],[38]
 [01],[00],[00],97,[15],[45],[af],[41]
 [02],[00],[00],73,[62],[04],[c3],[cc]
 [03],[00],[00],121,[e8],[45],[56],[38]
 [01],[00],[00],98,[15],[45],[af],[41]
 [02],[00],[00],74,[62],[04],[c3],[cc]
 [03],[00],[00],122,[e8],[45],[56],[38]
 [01],[00],[00],99,[15],[45],[af],[41]
 [02],[00],[00],75,[61],[04],[c3],[cc]
 [03],[00],[00],123,[e8],[45],[56],[38]
 [01],[00],[00],100,[15],[44],[af],[41]
 [02],[00],[00],76,[61],[04],[c2],[cc]
 [03],[00],[00],124,[e8],[45],[56],[38]
 [02],[00],[00],77,[61],[04],[c2],[cc]
 [03],[00],[00],125,[e8],[45],[56],[38]
 [01],[FF],,101,[00],[00],[00],[00]
 [01],[00],[00],102,[15],[44],[af],[41]
 [03],[00],[00],126,[e8],[45],[56],[38]
 [02],[00],[00],78,[61],[04],[c3],[cc]
 [03],[00],[00],127,[e8],[45],[56],[38]
 [01],[00],[00],103,[15],[45],[af],[41]
 [02],[00],[00],79,[61],[04],[c3],[cc]
 [01],[00],[00],104,[14],[45],[af],[41]
 [02],[00],[00],80,[61],[04],[c3],[cc]
 [03],[00],[00],128,[e9],[45],[56],[38]
 [01],[00],[00],105,[14],[45],[af],[41]
 [02],[00],[00],81,[62],[03],[c3],[cc]
 [03],[00],[00],129,[e9],[45],[56],[38]
 [01],[00],[00],106,[14],[45],[af],[41]
 [03],[00],[00],130,[e8],[45],[56],[38]
 [02],[00],[00],82,[62],[04],[c3],[cc]
 [03],[00],[00],131,[e8],[45],[56],[39]
 [01],[00],[00],107,[14],[45],[af],[41]
 [02],[00],[00],83,[62],[04],[c4],[cc]
 [01],[00],[00],108,[14],[45],[af],[41]
 [02],[00],[00],84,[62],[04],[c4],[cc]
 [03],[00],[00],132,[e9],[45],[56],[39]
 [03],[00],[00],133,[e9],[45],[56],[39]
 [01],[FF],,109,[00],[00],[00],[00]
 [01],[00],[00],110,[14],[44],[af],[41]
 [02],[00],[00],85,[62],[04],[c4],[cd]
 [03],[00],[00],134,[e9],[45],[56],[39]
 [03],[00],[00],135,[e9],[45],[56],[39]
 [01],[FF],,112,[00],[00],[00],[00]
 [01],[FF],,111,[00],[00],[00],[00]
 [01],[FF],,112,[00],[00],[00],[00]
 [01],[00],[00],113,[14],[45],[af],[41]
 [03],[00],[00],137,[e9],[45],[56],[39]
 [01],[00],[00],114,[13],[45],[af],[41]
 [02],[00],[00],89,[63],[03],[c5],[cd]
 [03],[00],[00],138,[e9],[45],[56],[39]
 [03],[00],[00],139,[e9],[45],[56],[39]
 [01],[00],[00],115,[13],[44],[af],[41]
 [02],[00],[00],91,[63],[03],[c5],[cd]
 [03],[00],[00],140,[e9],[45],[56],[39]
 [01],[00],[00],116,[14],[45],[af],[41]
 [01],[00],[00],117,[14],[45],[af],[41]
 [02],[00],[00],92,[63],[03],[c5],[cd]
 [03],[00],[00],141,[e9],[45],[56],[39]
 [01],[00],[00],118,[14],[45],[af],[41]
 [02],[00],[00],93,[63],[03],[c5],[cd]
 [03],[00],[00],142,[e9],[45],[56],[39]
 [02],[00],[00],94,[63],[03],[c5],[cc]
 [03],[00],[00],143,[e9],[45],[56],[39]
 [01],[00],[00],119,[14],[45],[af],[41]
 [02],[00],[00],95,[62],[03],[c4],[cc]
 [03],[00],[00],144,[e9],[45],[56],[39]
 [01],[00],[00],120,[13],[45],[af],[41]
 [01],[00],[00],121,[13],[45],[af],[41]
 [02],[00],[00],96,[62],[03],[c4],[cc]
 [03],[00],[00],145,[e8],[45],[56],[39]
 [02],[00],[00],97,[62],[03],[c4],[cc]
 [03],[00],[00],146,[e8],[45],[56],[39]
 [01],[00],[00],122,[14],[45],[af],[41]
 [03],[00],[00],147,[e8],[45],[56],[39]
 [01],[00],[00],123,[14],[44],[af],[41]
 [03],[00],[00],148,[e8],[45],[56],[39]
 [01],[00],[00],124,[14],[44],[af],[41]
 [01],[00],[00],125,[14],[44],[af],[41]
 [02],[00],[00],100,[61],[04],[c3],[cc]
 [03],[00],[00],149,[e8],[45],[56],[39]
 [02],[00],[00],101,[61],[04],[c3],[cc]
 [03],[00],[00],150,[e8],[45],[56],[39]
 [01],[00],[00],126,[14],[44],[af],[41]
 [02],[00],[00],102,[61],[04],[c3],[cc]
 [03],[00],[00],151,[e8],[45],[56],[39]
 [01],[00],[00],127,[14],[44],[af],[41]
 [01],[00],[00],128,[14],[44],[af],[41]
 [02],[00],[00],103,[61],[04],[c3],[cc]
 [01],[00],[00],129,[14],[44],[af],[41]
 [02],[00],[00],104,[62],[04],[c3],[cc]
 [03],[00],[00],153,[e9],[45],[56],[39]
 [02],[00],[00],105,[62],[03],[c4],[cc]
 [03],[00],[00],154,[e9],[45],[56],[39]
 [01],[00],[00],130,[14],[45],[af],[41]
 [03],[00],[00],155,[e9],[45],[56],[39]
 [01],[00],[00],131,[14],[45],[af],[41]
 [02],[00],[00],106,[62],[03],[c4],[cc]
 [03],[00],[00],156,[e9],[45],[56],[39]
 [01],[00],[00],132,[14],[45],[af],[41]
 [02],[00],[00],107,[62],[03],[c4],[cc]
 [03],[00],[00],157,[e9],[45],[56],[39]
 [01],[00],[00],133,[14],[45],[af],[41]
 [02],[00],[00],108,[62],[03],[c4],[cc]
 [02],[00],[00],109,[63],[03],[c5],[cc]
 [03],[00],[00],158,[e9],[45],[56],[38]
 [01],[00],[00],134,[14],[45],[af],[41]
 [03],[00],[00],159,[e9],[45],[56],[39]
 [01],[00],[00],135,[14],[45],[af],[41]
 [03],[00],[00],160,[e9],[45],[56],[39]
 [01],[00],[00],136,[14],[45],[af],[41]
 [02],[00],[00],111,[63],[03],[c5],[cc]
 [03],[00],[00],161,[e9],[45],[56],[39]
 [01],[00],[00],137,[14],[45],[af],[41]
 [02],[00],[00],112,[63],[03],[c5],[cc]
 [01],[00],[00],138,[14],[45],[af],[41]
 [03],[00],[00],163,[e9],[45],[56],[39]
 [01],[00],[00],139,[14],[45],[af],[41]
 [02],[00],[00],114,[63],[03],[c5],[cd]
 [03],[00],[00],164,[e9],[45],[56],[39]
 [01],[00],[00],140,[13],[45],[af],[41]
 [02],[00],[00],115,[63],[03],[c5],[cc]
 [03],[00],[00],165,[e9],[45],[56],[38]
 [01],[00],[00],141,[14],[45],[af],[41]
 [02],[00],[00],116,[63],[03],[c5],[cc]
 [03],[00],[00],166,[e9],[45],[56],[38]
 [01],[00],[00],142,[13],[45],[af],[41]
 [02],[00],[00],117,[62],[03],[c4],[cc]
 [03],[00],[00],167,[e9],[45],[56],[38]
 [01],[00],[00],143,[14],[45],[af],[41]
 [02],[00],[00],118,[62],[03],[c4],[cc]
 [03],[00],[00],168,[e9],[45],[56],[38]
 [01],[00],[00],144,[14],[45],[af],[41]
 [03],[00],[00],169,[e9],[45],[56],[38]
 [01],[00],[00],145,[14],[44],[af],[41]
 [03],[00],[00],170,[e9],[45],[56],[38]
 [01],[00],[00],146,[14],[44],[af],[41]
 [03],[00],[00],171,[e9],[45],[56],[39]
 [01],[00],[00],147,[14],[44],[af],[41]
 [02],[00],[00],122,[61],[04],[c3],[cc]
 [03],[00],[00],172,[e9],[45],[56],[38]
 [01],[00],[00],148,[14],[44],[af],[41]
 [03],[00],[00],173,[e9],[45],[56],[39]
 [02],[00],[00],123,[61],[04],[c3],[cc]
 [01],[00],[00],149,[14],[44],[af],[41]
 [02],[00],[00],124,[61],[04],[c3],[cc]
 [01],[00],[00],150,[14],[44],[af],[41]
 [02],[00],[00],125,[62],[04],[c3],[cc]
 [01],[00],[00],151,[14],[45],[af],[41]
 [02],[00],[00],126,[62],[04],[c4],[cc]
 [03],[00],[00],176,[e9],[45],[56],[39]
 [03],[00],[00],177,[e9],[45],[56],[39]
 [02],[00],[00],127,[62],[03],[c4],[cc]
 [03],[00],[00],178,[e9],[45],[56],[39]
 [01],[FF],,152,[00],[00],[00],[00]
 [01],[00],[00],153,[14],[45],[af],[41]
 [02],[00],[00],128,[62],[03],[c4],[cc]
 [01],[00],[00],154,[14],[45],[af],[41]
 [02],[00],[00],129,[62],[03],[c4],[cc]
 [03],[00],[00],179,[e9],[45],[56],[39]
 [01],[00],[00],155,[14],[45],[af],[41]
 [03],[00],[00],180,[e9],[45],[56],[39]
 [01],[00],[00],156,[14],[45],[af],[41]
 [03],[00],[00],181,[e9],[45],[56],[39]
 [03],[00],[00],182,[e9],[45],[56],[39]
 [01],[00],[00],157,[14],[45],[af],[41]
 [02],[00],[00],132,[63],[04],[c5],[cc]
 [01],[00],[00],158,[14],[45],[af],[41]
 [02],[00],[00],133,[63],[03],[c5],[cd]
 [03],[00],[00],183,[e9],[45],[56],[39]
 [03],[00],[00],184,[e9],[45],[56],[39]
 [01],[FF],,159,[00],[00],[00],[00]
 [01],[00],[00],160,[15],[45],[af],[41]
 [02],[00],[00],134,[63],[04],[c5],[cd]
 [03],[00],[00],185,[e9],[45],[56],[39]
 [02],[00],[00],135,[63],[04],[c5],[cd]
 [03],[00],[00],186,[e9],[45],[56],[39]
 [01],[00],[00],161,[15],[45],[af],[41]
 [02],[00],[00],136,[63],[04],[c5],[cd]
 [03],[00],[00],187,[e9],[45],[56],[39]
 [01],[00],[00],162,[14],[45],[af],[41]
 [01],[00],[00],163,[14],[45],[af],[41]
 [02],[00],[00],137,[63],[03],[c5],[cd]
 [03],[00],[00],188,[e9],[45],[56],[39]
 [01],[00],[00],164,[14],[45],[af],[41]
 [03],[00],[00],189,[e9],[45],[56],[39]
 [02],[00],[00],139,[62],[03],[c5],[cc]
 [03],[00],[00],190,[e9],[45],[56],[39]
 [01],[00],[00],165,[14],[45],[af],[41]
 [03],[00],[00],191,[e8],[45],[56],[39]
 [01],[00],[00],166,[14],[45],[af],[41]
 [01],[00],[00],167,[14],[45],[af],[41]
 [03],[00],[00],192,[e8],[45],[56],[39]
 [01],[00],[00],168,[14],[45],[af],[41]
 [02],[00],[00],142,[62],[04],[c3],[cc]
 [03],[00],[00],193,[e8],[45],[56],[39]
 [02],[00],[00],143,[61],[04],[c3],[cc]
 [03],[00],[00],194,[e8],[45],[56],[38]
 [01],[00],[00],169,[14],[45],[af],[41]
 [03],[00],[00],195,[e8],[45],[56],[38]
 [01],[00],[00],170,[14],[44],[af],[41]
 [02],[00],[00],144,[61],[04],[c3],[cc]
 [01],[00],[00],171,[14],[44],[af],[41]
 [02],[00],[00],145,[61],[04],[c3],[cc]
 [03],[00],[00],196,[e8],[45],[56],[38]
 [01],[00],[00],172,[14],[45],[af],[41]
 [02],[00],[00],146,[61],[04],[c2],[cc]
 [03],[00],[00],197,[e8],[45],[56],[38]
 [02],[00],[00],147,[61],[04],[c3],[cc]
 [03],[00],[00],198,[e8],[45],[56],[38]
 [01],[00],[00],173,[14],[45],[af],[41]
 [03],[00],[00],199,[e8],[45],[56],[38]
 [01],[00],[00],174,[15],[45],[af],[41]
 [02],[00],[00],148,[61],[04],[c3],[cc]
 [03],[00],[00],200,[e8],[45],[56],[38]
 [01],[00],[00],175,[14],[45],[af],[41]
 [02],[00],[00],149,[61],[04],[c3],[cc]
 [02],[00],[00],150,[62],[03],[c3],[cc]
 [03],[00],[00],201,[e9],[45],[56],[38]
 [01],[00],[00],176,[14],[45],[af],[41]
 [03],[00],[00],202,[e8],[45],[56],[39]
 [01],[00],[00],177,[14],[45],[af],[41]
 [02],[00],[00],151,[62],[04],[c4],[cc]
 [03],[00],[00],203,[e8],[44],[56],[39]
 [01],[00],[00],178,[14],[45],[af],[41]
 [02],[00],[00],152,[62],[04],[c4],[cc]
 [03],[00],[00],204,[e9],[45],[56],[38]
 [01],[00],[00],179,[14],[45],[af],[41]
 [02],[00],[00],153,[62],[04],[c4],[cc]
 [03],[00],[00],205,[e9],[45],[56],[39]
 [01],[00],[00],180,[14],[45],[af],[41]
 [03],[00],[00],206,[e9],[45],[56],[38]
 [01],[00],[00],181,[14],[45],[af],[41]
 [02],[00],[00],155,[62],[04],[c4],[cc]
 [03],[00],[00],207,[e9],[45],[56],[39]
 [01],[00],[00],182,[14],[45],[af],[41]
 [02],[00],[00],156,[63],[04],[c4],[cd]
 [03],[00],[00],208,[e9],[45],[56],[38]
 [01],[00],[00],183,[14],[45],[af],[41]
 [02],[00],[00],157,[63],[04],[c5],[cd]
 [01],[00],[00],184,[14],[45],[af],[41]
 [02],[00],[00],158,[63],[04],[c5],[cd]
 [03],[00],[00],210,[e9],[45],[56],[38]
 [01],[00],[00],185,[14],[45],[af],[41]
 [02],[00],[00],159,[63],[04],[c4],[cd]
 [03],[00],[00],211,[e9],[45],[56],[38]
 [02],[00],[00],160,[63],[04],[c5],[cd]
 [01],[FF],,186,[00],[00],[00],[00]
 [01],[00],[00],187,[14],[45],[af],[41]
 [02],[00],[00],161,[63],[04],[c5],[cd]
 [03],[00],[00],213,[e9],[45],[56],[38]
 [01],[00],[00],188,[14],[45],[af],[41]
 [02],[00],[00],162,[63],[04],[c5],[cd]
 [03],[00],[00],214,[e9],[45],[56],[38]
 [01],[00],[00],189,[14],[45],[af],[41]
 [03],[00],[00],215,[e9],[45],[56],[38]
 [01],[00],[00],190,[14],[45],[af],[41]
 [02],[00],[00],164,[62],[04],[c4],[cc]
 [03],[00],[00],216,[e8],[45],[56],[38]
 [01],[00],[00],191,[14],[45],[af],[41]
 [03],[00],[00],217,[e8],[45],[57],[38]
 [02],[00],[00],165,[62],[04],[c4],[cc]
 [01],[00],[00],192,[15],[45],[af],[41]
 [02],[00],[00],166,[62],[04],[c4],[cc]
 [03],[00],[00],218,[e8],[45],[56],[38]
 [01],[00],[00],193,[15],[45],[af],[41]
 [02],[00],[00],167,[62],[03],[c4],[cc]
 [03],[00],[00],219,[e8],[45],[56],[38]
 [01],[00],[00],194,[14],[45],[af],[41]
 [02],[00],[00],168,[62],[04],[c3],[cc]
 [03],[00],[00],220,[e8],[45],[56],[38]
 [01],[00],[00],195,[14],[45],[af],[41]
 [03],[00],[00],221,[e8],[45],[56],[38]
 [02],[00],[00],169,[62],[04],[c4],[cc]
 [01],[00],[00],196,[14],[45],[af],[41]
 [03],[00],[00],222,[e8],[45],[56],[38]
 [01],[00],[00],197,[14],[45],[af],[41]
 [03],[00],[00],223,[e8],[45],[56],[38]
 [01],[00],[00],198,[14],[45],[af],[41]
 [03],[00],[00],224,[e8],[45],[56],[38]
 [01],[00],[00],199,[14],[45],[af],[41]
 [02],[00],[00],172,[62],[04],[c4],[cc]
 [03],[00],[00],225,[e9],[45],[56],[38]
 [02],[00],[00],173,[63],[04],[c5],[cc]
 [01],[00],[00],200,[14],[45],[af],[41]
 [02],[00],[00],174,[63],[04],[c5],[cc]
 [03],[00],[00],226,[e9],[45],[56],[38]
 [02],[00],[00],175,[63],[04],[c5],[cd]
 [03],[00],[00],227,[e9],[45],[57],[38]
 [01],[FF],,201,[00],[00],[00],[00]
 [01],[00],[00],202,[14],[45],[af],[41]
 [03],[00],[00],228,[e8],[45],[56],[38]
 [02],[00],[00],176,[63],[04],[c5],[cd]
 [03],[00],[00],229,[e9],[44],[57],[38]
 [01],[00],[00],203,[14],[45],[af],[41]
 [02],[00],[00],177,[63],[04],[c5],[cd]
 [03],[00],[00],230,[e9],[45],[57],[38]
 [01],[00],[00],204,[14],[45],[af],[41]
 [02],[00],[00],178,[63],[04],[c5],[cc]
 [01],[00],[00],205,[14],[45],[af],[41]
 [03],[00],[00],231,[e8],[45],[57],[38]
 [01],[00],[00],206,[14],[45],[af],[41]
 [02],[00],[00],179,[63],[03],[c5],[cc]
 [03],[00],[00],232,[e8],[45],[56],[38]
 [02],[00],[00],180,[62],[03],[c5],[cc]
 [03],[00],[00],233,[e9],[45],[57],[38]
 [01],[00],[00],207,[14],[45],[af],[41]
 [02],[00],[00],181,[62],[03],[c4],[cc]
 [03],[00],[00],234,[e8],[45],[57],[38]
 [02],[00],[00],182,[62],[03],[c4],[cc]
 [01],[FF],,208,[00],[00],[00],[00]
 [01],[00],[00],209,[14],[45],[af],[41]
 [03],[00],[00],235,[e8],[45],[57],[38]
 [01],[00],[00],210,[15],[45],[af],[41]
 [02],[00],[00],183,[62],[03],[c4],[cc]
 [03],[00],[00],237,[e8],[44],[57],[38]
 [01],[00],[00],211,[14],[45],[af],[41]
 [02],[00],[00],185,[62],[04],[c4],[cc]
 [03],[00],[00],238,[e8],[44],[57],[38]
 [01],[00],[00],212,[14],[44],[af],[41]
 [01],[00],[00],213,[15],[44],[af],[41]
 [02],[00],[00],186,[62],[04],[c4],[cc]
 [03],[00],[00],239,[e8],[44],[57],[38]
 [01],[00],[00],214,[14],[45],[af],[41]
 [02],[00],[00],187,[62],[04],[c3],[cc]
 [03],[00],[00],240,[e8],[44],[57],[38]
 [03],[00],[00],241,[e8],[44],[57],[38]
 [01],[00],[00],215,[14],[45],[af],[41]
 [02],[00],[00],189,[62],[04],[c4],[cc]
 [01],[00],[00],216,[14],[45],[af],[41]
 [03],[00],[00],243,[e8],[44],[57],[38]
 [01],[00],[00],217,[15],[45],[af],[41]
 [02],[00],[00],190,[62],[04],[c4],[cc]
 [01],[00],[00],218,[14],[45],[af],[41]
 [02],[00],[00],191,[62],[04],[c4],[cc]
 [03],[00],[00],244,[e8],[45],[57],[38]
 [02],[00],[00],192,[63],[04],[c4],[cd]
 [03],[00],[00],245,[e8],[45],[57],[38]
 [01],[00],[00],219,[14],[45],[af],[41]
 [03],[00],[00],246,[e8],[45],[56],[38]
 [02],[00],[00],193,[63],[04],[c5],[cd]
 [03],[00],[00],247,[e8],[45],[56],[38]
 [01],[FF],,220,[00],[00],[00],[00]
 [01],[00],[00],221,[14],[44],[af],[41]
 [02],[00],[00],194,[63],[04],[c5],[cd]
 [01],[00],[00],222,[14],[45],[af],[41]
 [02],[00],[00],195,[63],[04],[c5],[cd]
 [03],[00],[00],248,[e8],[45],[56],[38]
 [03],[00],[00],249,[e8],[45],[56],[38]
 [01],[00],[00],223,[14],[44],[af],[41]
 [03],[00],[00],250,[e8],[45],[56],[38]
 [01],[00],[00],224,[14],[44],[af],[41]
 [02],[00],[00],197,[63],[04],[c5],[cd]
 [03],[00],[00],251,[e8],[45],[56],[38]
 [01],[00],[00],225,[14],[44],[af],[41]
 [02],[00],[00],198,[63],[04],[c5],[cd]
 [01],[00],[00],226,[13],[44],[af],[41]
 [02],[00],[00],199,[63],[04],[c5],[cc]
 [03],[00],[00],252,[e8],[45],[56],[38]
 [01],[00],[00],227,[13],[44],[af],[41]
 [02],[00],[00],200,[62],[04],[c4],[cc]
 [03],[00],[00],254,[e8],[44],[57],[38]
 [01],[00],[00],228,[14],[44],[af],[41]
 [02],[00],[00],201,[62],[04],[c4],[cc]
 [03],[00],[00],255,[e8],[44],[57],[38]
 [02],[00],[00],202,[62],[04],[c4],[cc]
 [02],[00],[00],203,[62],[04],[c4],[cc]
 [03],[00],[00],0,[e8],[44],[57],[38]
 [01],[FF],,229,[00],[00],[00],[00]
 [01],[00],[00],230,[13],[44],[af],[42]
 [03],[00],[00],1,[e8],[44],[57],[38]
 [01],[00],[00],231,[14],[44],[af],[42]
 [02],[00],[00],204,[62],[04],[c3],[cc]
 [03],[00],[00],2,[e8],[44],[57],[38]
 [01],[00],[00],232,[13],[44],[af],[42]
 [02],[00],[00],205,[61],[04],[c3],[cc]
 [03],[00],[00],3,[e8],[44],[57],[38]
 [01],[00],[00],233,[14],[44],[af],[42]
 [02],[00],[00],206,[61],[04],[c3],[cc]
 [01],[00],[00],234,[14],[44],[af],[42]
 [02],[00],[00],207,[61],[04],[c3],[cc]
 [03],[00],[00],5,[e8],[44],[57],[38]
 [01],[00],[00],235,[14],[44],[af],[42]
 [02],[00],[00],208,[61],[04],[c2],[cc]
 [03],[00],[00],6,[e8],[44],[57],[38]
 [01],[00],[00],236,[14],[44],[af],[42]
 [03],[00],[00],7,[e8],[44],[57],[38]
 [01],[00],[00],237,[14],[44],[af],[42]
 [02],[00],[00],210,[61],[04],[c3],[cc]
 [03],[00],[00],8,[e8],[45],[57],[38]
 [01],[00],[00],238,[14],[44],[af],[42]
 [03],[00],[00],9,[e8],[45],[57],[38]
 [01],[00],[00],239,[14],[44],[af],[42]
 [02],[00],[00],212,[62],[04],[c4],[cc]
 [03],[00],[00],10,[e8],[45],[57],[38]
 [01],[00],[00],240,[14],[44],[af],[42]
